,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
1019,winner,178,57,slim,handsome,5312,5,3,3,many,Master,optimism,positive,apple,0,smart,75,12,3.18,6,1
1020,loser,158,92,heavy,ugly,3785,2,0,2,few,highschool,gloomy,passive,android,1,stupid,50,11,0.76,4,0
1021,winner,178,58,slim,handsome,7377,4,1,4,few,Bachelor,gloomy,passive,android,1,smart,76,9,3.6,9,0
1022,winner,192,58,heavy,handsome,1701,5,4,3,few,Bachelor,gloomy,passive,android,0,smart,55,20,3.54,7,1
1023,loser,163,65,heavy,ugly,1658,0,1,1,few,highschool,gloomy,passive,android,1,stupid,68,5,2.15,0,0
1024,loser,165,84,heavy,ugly,2671,0,1,0,few,highschool,gloomy,passive,android,1,stupid,37,6,1.16,2,0
1025,winner,195,43,slim,handsome,7846,3,3,2,few,Bachelor,optimism,passive,android,0,smart,67,6,3.08,7,1
1026,loser,152,65,heavy,ugly,3809,1,0,1,few,highschool,gloomy,passive,android,1,stupid,70,4,1.6,4,0
1027,winner,191,52,slim,handsome,9757,4,5,1,many,Bachelor,optimism,positive,apple,0,stupid,52,20,3.9,9,1
1028,winner,191,52,slim,handsome,9790,4,3,3,few,Bachelor,optimism,positive,apple,1,smart,63,16,3.59,9,0
1029,loser,155,93,heavy,ugly,3471,2,0,0,few,Bachelor,gloomy,passive,android,1,stupid,41,2,0.27,4,0
1030,winner,168,51,slim,handsome,6860,4,4,5,many,Bachelor,optimism,positive,apple,0,stupid,69,16,3.15,8,1
1031,winner,157,45,slim,handsome,5751,5,4,3,few,Bachelor,optimism,positive,apple,0,smart,57,11,3.76,5,1
1032,loser,161,81,heavy,ugly,1379,0,2,0,few,highschool,gloomy,passive,android,1,stupid,28,3,3.04,0,0
1033,winner,171,54,heavy,handsome,8099,3,4,2,many,Master,gloomy,passive,apple,0,smart,70,16,3.31,8,1
1034,loser,155,79,heavy,ugly,2750,0,2,1,few,Bachelor,gloomy,passive,android,1,stupid,69,6,3.86,1,0
1035,winner,192,65,slim,handsome,6961,3,2,3,many,Bachelor,optimism,positive,apple,0,smart,57,11,3.21,8,1
1036,winner,150,77,slim,handsome,2739,5,3,3,few,Bachelor,optimism,positive,apple,0,smart,83,8,3.16,7,1
1037,loser,156,89,heavy,ugly,3177,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,26,9,2.93,3,0
1038,loser,153,93,heavy,ugly,4228,0,1,0,few,highschool,gloomy,passive,android,1,stupid,0,6,2.25,4,0
1039,loser,162,92,heavy,ugly,1413,1,2,1,few,highschool,gloomy,passive,android,1,stupid,1,0,4.0,0,0
1040,winner,165,47,heavy,handsome,1652,1,4,3,many,Master,gloomy,passive,apple,0,stupid,78,14,3.59,5,1
1041,winner,176,43,slim,handsome,3386,1,3,5,few,Doctor,optimism,positive,apple,0,smart,91,19,3.95,2,0
1042,winner,169,54,slim,handsome,7406,2,4,1,few,Doctor,optimism,passive,android,0,smart,57,7,3.23,6,1
1043,loser,150,94,heavy,ugly,4820,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,61,11,1.01,4,0
1044,winner,155,44,slim,ugly,4364,4,4,5,many,Doctor,optimism,positive,apple,0,smart,54,19,3.57,4,0
1045,winner,176,73,slim,handsome,2621,4,3,1,many,Doctor,optimism,positive,apple,0,stupid,89,9,3.86,5,1
1046,winner,197,44,heavy,handsome,4186,3,2,2,few,Bachelor,optimism,positive,android,0,stupid,99,20,3.95,3,1
1047,winner,195,76,heavy,handsome,7889,5,1,3,few,Master,gloomy,positive,apple,1,smart,100,19,3.78,10,1
1048,loser,153,65,heavy,ugly,1044,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,67,6,2.39,2,0
1049,loser,161,83,heavy,ugly,2057,2,0,2,few,highschool,gloomy,passive,android,1,stupid,11,5,0.31,4,0
1050,loser,155,70,heavy,ugly,4948,1,1,2,few,highschool,gloomy,passive,android,1,stupid,41,4,0.04,3,0
1051,loser,164,77,heavy,ugly,792,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,60,11,0.62,0,0
1052,winner,154,49,slim,handsome,3186,3,2,4,many,Bachelor,optimism,positive,android,0,smart,74,20,3.09,2,1
1053,winner,156,83,slim,handsome,5857,5,1,3,few,Doctor,gloomy,passive,apple,1,stupid,76,14,3.15,2,1
1054,winner,192,53,slim,handsome,5786,4,5,2,many,Bachelor,optimism,passive,apple,0,smart,79,9,3.83,4,1
1055,winner,173,66,slim,ugly,9081,2,2,2,many,Master,gloomy,passive,android,1,smart,89,10,3.59,4,0
1056,winner,177,44,slim,handsome,1965,4,1,2,many,Doctor,gloomy,passive,apple,0,smart,57,16,4.01,6,1
1057,winner,191,40,slim,ugly,5921,5,3,2,many,Bachelor,gloomy,positive,android,0,smart,82,18,3.11,8,0
1058,loser,151,98,heavy,ugly,4266,1,0,0,few,highschool,gloomy,passive,android,1,stupid,43,2,2.52,3,0
1059,winner,151,76,slim,ugly,9817,5,3,4,few,Bachelor,optimism,passive,apple,1,smart,72,7,3.36,7,0
1060,loser,159,100,heavy,ugly,374,0,2,1,few,highschool,gloomy,passive,android,1,stupid,38,9,2.11,0,0
1061,winner,200,56,slim,handsome,9073,1,1,3,many,Doctor,optimism,positive,apple,0,smart,95,10,3.26,5,0
1062,winner,167,81,slim,handsome,6932,2,3,5,few,Doctor,optimism,positive,android,1,smart,67,11,3.59,1,0
1063,loser,155,94,heavy,ugly,2316,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,23,11,1.44,3,0
1064,winner,199,83,slim,ugly,2446,2,1,1,few,Master,optimism,positive,android,0,stupid,97,12,3.89,5,1
1065,winner,158,77,heavy,ugly,3007,3,1,4,many,Master,optimism,positive,apple,0,stupid,65,7,4.01,7,0
1066,winner,166,42,heavy,handsome,1005,1,5,1,many,Doctor,optimism,positive,apple,0,stupid,52,13,3.54,5,1
1067,winner,199,47,heavy,handsome,3703,1,1,1,many,Doctor,optimism,positive,apple,1,stupid,61,17,3.7,7,1
1068,winner,162,79,slim,handsome,1374,3,1,1,many,Doctor,optimism,passive,apple,0,smart,97,12,3.05,5,1
1069,winner,183,49,slim,handsome,1237,4,2,4,few,Bachelor,optimism,positive,apple,1,smart,63,19,3.77,7,1
1070,loser,151,84,heavy,ugly,418,2,0,0,few,highschool,gloomy,passive,android,1,stupid,43,6,2.9,2,0
1071,winner,195,79,slim,ugly,3538,1,5,5,many,Master,optimism,positive,apple,0,stupid,59,9,3.87,10,1
1072,winner,182,52,slim,ugly,3061,3,2,2,many,Master,gloomy,passive,android,1,smart,86,15,3.08,5,1
1073,winner,193,44,slim,handsome,8190,2,5,4,many,Bachelor,optimism,passive,apple,0,smart,83,8,4.04,5,1
1074,winner,174,58,slim,handsome,2266,5,2,4,many,Doctor,gloomy,positive,apple,0,smart,81,18,3.06,3,1
1075,loser,156,97,heavy,ugly,4879,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,13,12,1.44,3,0
1076,winner,180,50,slim,ugly,4488,4,2,5,few,Doctor,gloomy,passive,apple,0,smart,84,7,3.73,5,1
1077,loser,162,86,heavy,ugly,4371,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,55,9,2.15,1,0
1078,winner,175,45,slim,handsome,9809,2,2,4,many,Master,optimism,positive,apple,1,smart,61,6,3.45,6,1
1079,winner,189,53,slim,handsome,7121,5,1,4,many,Doctor,optimism,passive,android,0,smart,78,9,3.56,10,0
1080,loser,155,77,heavy,ugly,1748,0,2,0,few,Bachelor,gloomy,passive,android,1,stupid,12,9,1.53,3,0
1081,loser,156,86,heavy,ugly,2051,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,3,6,2.48,4,0
1082,loser,152,71,heavy,ugly,1313,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,52,3,0.7,3,0
1083,loser,165,93,heavy,ugly,2754,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,38,0,1.71,2,0
1084,loser,165,78,heavy,ugly,3910,1,1,2,few,Bachelor,gloomy,passive,android,1,stupid,24,10,0.0,2,0
1085,loser,164,78,heavy,ugly,1201,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,51,5,1.31,3,0
1086,winner,175,78,heavy,handsome,9261,2,1,3,many,Bachelor,optimism,positive,apple,0,stupid,54,13,3.66,5,1
1087,loser,165,91,heavy,ugly,2188,1,2,0,few,Bachelor,gloomy,passive,android,1,stupid,10,8,1.11,3,0
1088,winner,165,64,heavy,ugly,7494,3,5,4,many,Doctor,optimism,passive,apple,0,stupid,83,20,3.05,8,1
1089,loser,156,72,heavy,ugly,4239,0,2,1,few,Bachelor,gloomy,passive,android,1,stupid,13,0,0.31,3,0
1090,loser,152,87,heavy,ugly,136,2,1,0,few,highschool,gloomy,passive,android,1,stupid,21,10,0.7,2,0
1091,loser,153,98,heavy,ugly,147,1,2,0,few,Bachelor,gloomy,passive,android,1,stupid,58,4,3.04,0,0
1092,loser,155,71,heavy,ugly,1016,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,11,9,1.86,4,0
1093,loser,157,91,heavy,ugly,4454,1,2,1,few,highschool,gloomy,passive,android,1,stupid,61,2,3.03,4,0
1094,loser,150,90,heavy,ugly,4664,2,2,2,few,highschool,gloomy,passive,android,1,stupid,25,0,3.76,0,0
1095,loser,160,90,heavy,ugly,1750,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,2,12,0.46,1,0
1096,loser,161,87,heavy,ugly,4098,2,2,2,few,Bachelor,gloomy,passive,android,1,stupid,27,8,2.98,4,0
1097,loser,153,84,heavy,ugly,2619,2,0,1,few,highschool,gloomy,passive,android,1,stupid,14,10,1.16,0,0
1098,winner,157,44,slim,handsome,3669,5,3,3,many,Bachelor,gloomy,positive,apple,0,smart,75,18,4.25,8,1
1099,loser,152,92,heavy,ugly,4314,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,53,10,3.38,3,0
1100,winner,180,56,heavy,ugly,9675,4,3,4,many,Bachelor,gloomy,positive,android,0,stupid,51,7,4.08,8,1
1101,winner,189,81,heavy,ugly,7567,3,5,3,many,Doctor,optimism,positive,apple,0,stupid,60,12,3.3,9,0
1102,loser,165,73,heavy,ugly,535,0,0,1,few,highschool,gloomy,passive,android,1,stupid,32,5,0.65,1,0
1103,loser,150,70,heavy,ugly,1731,2,1,2,few,highschool,gloomy,passive,android,1,stupid,16,7,2.82,3,0
1104,loser,160,99,heavy,ugly,3621,2,0,0,few,Bachelor,gloomy,passive,android,1,stupid,8,3,3.54,2,0
1105,winner,199,60,slim,ugly,6289,5,4,1,many,Master,optimism,positive,apple,1,stupid,65,10,3.31,10,0
1106,winner,186,46,slim,handsome,5609,1,5,1,many,Bachelor,optimism,passive,android,0,smart,82,6,3.94,7,1
1107,winner,191,66,heavy,handsome,8008,1,5,3,many,Doctor,gloomy,passive,apple,1,stupid,71,7,3.08,3,1
1108,winner,163,61,slim,handsome,1205,2,2,5,few,Doctor,optimism,positive,android,0,smart,83,7,3.87,10,1
1109,winner,186,55,heavy,handsome,7723,1,4,1,few,Doctor,gloomy,passive,apple,0,smart,88,12,3.15,9,0
1110,winner,185,57,heavy,handsome,3153,5,3,4,few,Master,optimism,positive,apple,0,smart,68,7,4.05,9,0
1111,winner,160,65,slim,ugly,8097,1,5,3,many,Master,optimism,positive,apple,0,smart,68,20,4.0,8,1
1112,loser,165,70,heavy,ugly,847,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,56,2,0.62,4,0
1113,loser,158,97,heavy,ugly,3557,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,5,4,3.17,0,0
1114,loser,151,88,heavy,ugly,3819,0,1,0,few,highschool,gloomy,passive,android,1,stupid,2,4,2.4,3,0
1115,loser,151,98,heavy,ugly,999,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,37,0,2.67,3,0
1116,loser,152,100,heavy,ugly,2911,1,1,2,few,highschool,gloomy,passive,android,1,stupid,56,6,2.82,1,0
1117,loser,165,85,heavy,ugly,1196,2,1,1,few,highschool,gloomy,passive,android,1,stupid,68,2,2.66,1,0
1118,winner,198,85,slim,handsome,5882,5,4,5,few,Doctor,gloomy,positive,android,0,stupid,59,14,3.47,1,1
1119,winner,160,72,slim,handsome,8612,4,4,2,few,Doctor,gloomy,positive,apple,0,smart,89,8,4.29,4,0
1120,winner,164,78,slim,ugly,9089,4,5,3,many,Master,optimism,passive,apple,0,smart,91,17,3.83,2,0
1121,loser,151,96,heavy,ugly,4174,1,1,2,few,Bachelor,gloomy,passive,android,1,stupid,16,6,2.44,4,0
1122,winner,185,70,heavy,ugly,7872,2,2,2,many,Bachelor,optimism,positive,android,0,smart,61,16,3.14,4,0
1123,loser,165,73,heavy,ugly,1256,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,39,4,3.46,4,0
1124,winner,192,85,slim,ugly,9698,5,3,4,many,Master,optimism,positive,apple,0,stupid,63,13,4.15,5,1
1125,loser,153,97,heavy,ugly,2464,0,2,2,few,highschool,gloomy,passive,android,1,stupid,23,5,3.26,2,0
1126,winner,197,49,slim,handsome,8579,2,3,3,many,Doctor,optimism,passive,apple,0,smart,93,20,3.37,2,1
1127,winner,192,45,heavy,handsome,7713,4,1,4,many,Bachelor,optimism,positive,apple,0,smart,93,20,4.2,6,1
1128,loser,158,89,heavy,ugly,276,0,0,2,few,highschool,gloomy,passive,android,1,stupid,54,2,2.81,1,0
1129,winner,161,43,slim,handsome,6778,5,4,2,many,Doctor,optimism,positive,apple,0,smart,59,18,3.71,7,1
1130,winner,179,62,slim,ugly,9985,5,3,5,many,Master,optimism,positive,apple,0,smart,61,7,4.18,10,0
1131,loser,155,71,heavy,ugly,182,0,0,2,few,highschool,gloomy,passive,android,1,stupid,1,3,1.0,1,0
1132,loser,158,72,heavy,ugly,1065,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,63,0,4.0,0,0
1133,winner,178,50,slim,handsome,6733,5,5,5,many,Doctor,gloomy,passive,apple,0,smart,71,10,3.21,7,0
1134,winner,166,52,slim,handsome,6587,1,1,5,many,Doctor,optimism,positive,apple,0,stupid,62,10,3.23,9,1
1135,winner,190,73,heavy,handsome,8345,5,5,3,many,Bachelor,optimism,passive,apple,0,stupid,65,17,3.88,10,1
1136,loser,165,74,heavy,ugly,689,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,25,0,3.57,4,0
1137,winner,160,57,slim,handsome,9423,1,3,2,many,Master,optimism,positive,apple,0,smart,93,10,4.26,6,1
1138,winner,160,41,slim,handsome,1341,4,3,5,many,Doctor,optimism,positive,apple,0,smart,82,20,4.18,6,1
1139,winner,184,75,heavy,handsome,2740,3,5,5,many,Bachelor,optimism,passive,apple,0,smart,95,20,3.7,7,1
1140,loser,152,65,heavy,ugly,4633,0,2,1,few,highschool,gloomy,passive,android,1,stupid,21,12,1.28,0,0
1141,loser,154,94,heavy,ugly,1393,1,2,1,few,highschool,gloomy,passive,android,1,stupid,64,12,2.34,1,0
1142,winner,169,82,slim,ugly,8141,1,2,5,many,Master,optimism,passive,apple,1,smart,66,15,3.22,6,1
1143,winner,178,83,slim,handsome,6731,1,1,5,many,Bachelor,optimism,positive,apple,0,smart,79,13,3.43,6,1
1144,loser,163,86,heavy,ugly,1922,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,59,9,0.55,2,0
1145,loser,162,99,heavy,ugly,4608,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,57,0,1.41,3,0
1146,loser,151,84,heavy,ugly,3116,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,19,2,1.96,4,0
1147,loser,162,96,heavy,ugly,3078,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,60,11,3.8,2,0
1148,winner,164,79,slim,handsome,2752,1,3,2,many,Master,optimism,positive,apple,1,stupid,64,14,3.03,2,1
1149,winner,154,83,slim,handsome,9675,5,2,3,few,Master,gloomy,positive,android,0,stupid,81,15,3.7,9,0
1150,loser,150,82,heavy,ugly,2804,0,2,1,few,highschool,gloomy,passive,android,1,stupid,38,2,2.7,4,0
1151,winner,155,66,heavy,handsome,4427,1,4,1,many,Master,optimism,positive,apple,0,smart,91,20,3.92,9,0
1152,winner,193,64,slim,handsome,7273,5,5,4,few,Doctor,optimism,passive,android,0,smart,78,15,3.03,8,0
1153,winner,199,75,heavy,handsome,6075,3,1,2,few,Doctor,optimism,positive,apple,0,smart,95,13,4.23,6,1
1154,winner,151,67,slim,handsome,4325,4,2,2,many,Master,gloomy,positive,apple,0,smart,96,19,4.01,1,1
1155,loser,153,99,heavy,ugly,3660,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,57,12,3.87,4,0
1156,loser,153,67,heavy,ugly,4611,1,0,2,few,highschool,gloomy,passive,android,1,stupid,69,0,1.64,0,0
1157,loser,161,95,heavy,ugly,2358,2,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,7,2.79,2,0
1158,loser,150,90,heavy,ugly,2218,1,2,0,few,highschool,gloomy,passive,android,1,stupid,28,3,2.51,3,0
1159,winner,151,68,slim,handsome,4922,2,5,5,few,Master,optimism,positive,apple,0,smart,74,11,3.47,3,1
1160,winner,188,72,slim,handsome,1574,4,3,3,many,Bachelor,gloomy,positive,apple,0,smart,66,10,3.43,2,0
1161,winner,175,84,slim,handsome,9804,2,4,4,many,Doctor,gloomy,passive,apple,1,smart,75,20,3.6,9,1
1162,loser,154,98,heavy,ugly,2233,1,2,2,few,highschool,gloomy,passive,android,1,stupid,14,8,3.14,2,0
1163,loser,155,75,heavy,ugly,4626,1,1,0,few,highschool,gloomy,passive,android,1,stupid,22,2,2.74,3,0
1164,winner,163,46,slim,ugly,6383,3,3,3,many,Doctor,optimism,passive,apple,0,smart,95,17,3.37,8,1
1165,loser,156,89,heavy,ugly,4762,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,62,4,3.52,1,0
1166,loser,157,94,heavy,ugly,4708,2,2,1,few,highschool,gloomy,passive,android,1,stupid,46,6,1.74,2,0
1167,loser,161,75,heavy,ugly,1644,1,2,2,few,highschool,gloomy,passive,android,1,stupid,69,6,3.98,1,0
1168,winner,152,67,heavy,ugly,1036,4,3,5,many,Bachelor,optimism,positive,apple,0,smart,70,19,3.92,8,1
1169,loser,162,74,heavy,ugly,4837,1,2,1,few,highschool,gloomy,passive,android,1,stupid,11,3,3.67,2,0
1170,winner,173,67,slim,handsome,6294,5,4,4,many,Master,optimism,positive,android,0,stupid,74,8,3.92,2,1
1171,winner,200,70,slim,ugly,5824,5,5,4,many,Doctor,optimism,positive,apple,0,stupid,99,13,3.0,1,1
1172,loser,163,82,heavy,ugly,1879,2,0,0,few,Bachelor,gloomy,passive,android,1,stupid,23,0,3.64,1,0
1173,loser,160,70,heavy,ugly,2778,0,0,0,few,highschool,gloomy,passive,android,1,stupid,27,3,1.42,0,0
1174,winner,173,51,heavy,handsome,2504,1,5,3,many,Doctor,optimism,positive,android,1,smart,69,15,3.17,9,0
1175,loser,164,94,heavy,ugly,4372,1,2,1,few,highschool,gloomy,passive,android,1,stupid,21,2,3.69,4,0
1176,winner,197,68,slim,handsome,3076,1,1,3,many,Master,optimism,positive,apple,0,stupid,54,11,3.77,6,1
1177,winner,163,58,slim,handsome,3703,5,3,3,many,Doctor,optimism,passive,apple,0,smart,66,15,3.74,10,1
1178,loser,163,76,heavy,ugly,1050,1,1,2,few,Bachelor,gloomy,passive,android,1,stupid,52,7,3.93,1,0
1179,loser,155,94,heavy,ugly,1612,2,1,2,few,highschool,gloomy,passive,android,1,stupid,31,7,3.39,2,0
1180,loser,159,78,heavy,ugly,1387,0,2,1,few,highschool,gloomy,passive,android,1,stupid,5,11,3.58,1,0
1181,winner,180,42,heavy,ugly,5369,4,1,4,many,Bachelor,gloomy,positive,android,0,smart,93,8,3.04,1,1
1182,winner,156,66,slim,handsome,8796,5,5,4,few,Master,optimism,positive,apple,0,smart,75,17,4.16,8,1
1183,winner,178,74,heavy,ugly,1772,3,4,3,few,Master,gloomy,passive,apple,1,stupid,69,11,3.61,4,0
1184,loser,153,86,heavy,ugly,2350,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,64,9,2.89,0,0
1185,winner,171,70,slim,ugly,9113,1,4,1,many,Master,optimism,positive,apple,0,stupid,60,17,3.01,7,1
1186,loser,158,97,heavy,ugly,1043,2,1,0,few,highschool,gloomy,passive,android,1,stupid,46,4,0.96,2,0
1187,winner,168,75,slim,handsome,5396,2,2,2,many,Master,optimism,positive,apple,0,stupid,59,16,4.07,5,0
1188,loser,152,77,heavy,ugly,194,0,0,1,few,highschool,gloomy,passive,android,1,stupid,15,2,3.31,0,0
1189,loser,165,69,heavy,ugly,4314,0,2,0,few,highschool,gloomy,passive,android,1,stupid,32,0,3.04,1,0
1190,loser,158,90,heavy,ugly,3119,1,1,2,few,highschool,gloomy,passive,android,1,stupid,7,9,1.75,2,0
1191,loser,154,72,heavy,ugly,1697,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,42,2,2.83,0,0
1192,loser,161,79,heavy,ugly,1695,2,0,0,few,highschool,gloomy,passive,android,1,stupid,51,2,1.11,4,0
1193,winner,164,53,slim,handsome,3480,3,4,4,many,Master,optimism,passive,android,0,stupid,69,14,3.41,10,1
1194,winner,174,44,heavy,handsome,8419,3,4,2,many,Bachelor,optimism,positive,apple,0,smart,74,7,3.1,7,1
1195,loser,164,98,heavy,ugly,1260,0,1,0,few,highschool,gloomy,passive,android,1,stupid,40,2,1.73,4,0
1196,winner,191,56,slim,ugly,9880,3,4,2,many,Master,optimism,passive,apple,0,smart,59,18,3.83,7,0
1197,winner,196,56,slim,handsome,7814,2,1,1,many,Doctor,optimism,passive,apple,0,smart,98,15,3.62,5,1
1198,loser,154,68,heavy,ugly,846,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,14,10,2.05,3,0
1199,loser,165,75,heavy,ugly,3656,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,64,0,1.92,4,0
1200,winner,192,41,slim,handsome,9642,4,2,1,many,Doctor,optimism,positive,apple,0,smart,83,17,3.16,6,1
1201,winner,191,56,slim,handsome,5661,1,4,2,many,Master,optimism,positive,android,0,smart,100,12,3.54,9,1
1202,loser,159,84,heavy,ugly,3951,2,2,0,few,highschool,gloomy,passive,android,1,stupid,9,10,0.21,1,0
1203,winner,175,80,heavy,ugly,3883,2,5,5,many,Doctor,optimism,passive,apple,0,smart,61,17,3.33,10,1
1204,winner,197,54,slim,handsome,7734,3,3,1,many,Bachelor,optimism,positive,apple,1,stupid,92,10,3.04,6,1
1205,loser,162,100,heavy,ugly,4797,2,2,0,few,highschool,gloomy,passive,android,1,stupid,33,5,0.34,0,0
1206,winner,193,52,slim,ugly,1136,1,2,4,many,Doctor,optimism,positive,apple,0,smart,77,15,4.01,8,1
1207,winner,155,67,heavy,ugly,6227,4,3,4,many,Doctor,gloomy,positive,apple,1,smart,95,19,3.0,3,0
1208,winner,179,48,slim,handsome,1809,4,3,4,few,Bachelor,optimism,passive,apple,0,stupid,63,12,3.32,2,1
1209,loser,150,98,heavy,ugly,266,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,67,9,2.9,3,0
1210,loser,163,69,heavy,ugly,2288,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,14,6,3.29,2,0
1211,loser,152,78,heavy,ugly,4214,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,21,5,2.7,4,0
1212,loser,157,77,heavy,ugly,3754,1,1,0,few,highschool,gloomy,passive,android,1,stupid,38,8,2.86,1,0
1213,loser,164,95,heavy,ugly,4950,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,57,6,3.23,1,0
1214,loser,163,78,heavy,ugly,1330,2,0,2,few,highschool,gloomy,passive,android,1,stupid,9,8,1.73,4,0
1215,winner,155,50,slim,handsome,8877,1,2,4,many,Master,gloomy,positive,android,0,smart,93,13,3.35,2,1
1216,winner,171,50,heavy,handsome,3917,5,1,4,many,Master,optimism,positive,apple,0,smart,77,17,3.52,9,1
1217,loser,157,71,heavy,ugly,591,2,1,2,few,highschool,gloomy,passive,android,1,stupid,50,7,2.44,4,0
1218,loser,154,93,heavy,ugly,468,2,0,0,few,highschool,gloomy,passive,android,1,stupid,66,7,2.79,1,0
1219,loser,155,86,heavy,ugly,257,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,25,12,3.29,1,0
1220,loser,152,80,heavy,ugly,4109,2,1,2,few,highschool,gloomy,passive,android,1,stupid,26,10,3.46,0,0
1221,winner,156,74,slim,handsome,3846,5,3,3,many,Master,gloomy,positive,apple,0,smart,94,18,3.04,5,0
1222,loser,160,73,heavy,ugly,111,1,2,1,few,highschool,gloomy,passive,android,1,stupid,5,1,2.89,0,0
1223,winner,151,69,slim,handsome,1129,5,3,5,many,Doctor,optimism,positive,apple,0,stupid,87,15,4.12,7,0
1224,loser,153,85,heavy,ugly,19,0,1,2,few,highschool,gloomy,passive,android,1,stupid,60,6,1.73,0,0
1225,loser,159,67,heavy,ugly,4757,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,16,2,1.63,1,0
1226,winner,194,69,slim,handsome,2768,5,3,2,few,Bachelor,optimism,positive,android,0,stupid,67,18,3.51,9,1
1227,loser,160,75,heavy,ugly,3750,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,55,10,0.89,1,0
1228,winner,197,77,slim,handsome,3329,2,4,4,many,Bachelor,optimism,positive,apple,1,smart,95,11,4.1,6,1
1229,loser,157,70,heavy,ugly,402,2,0,1,few,highschool,gloomy,passive,android,1,stupid,31,5,3.2,1,0
1230,loser,165,76,heavy,ugly,3960,0,1,0,few,Bachelor,gloomy,passive,android,1,stupid,35,0,3.11,1,0
1231,loser,158,99,heavy,ugly,3124,1,2,0,few,highschool,gloomy,passive,android,1,stupid,41,5,3.51,0,0
1232,winner,174,43,slim,ugly,4040,2,3,5,many,Master,optimism,positive,apple,0,smart,64,19,3.29,5,1
1233,loser,153,88,heavy,ugly,424,1,2,0,few,Bachelor,gloomy,passive,android,1,stupid,28,7,3.5,3,0
1234,winner,194,69,heavy,handsome,4296,3,3,4,few,Doctor,optimism,positive,apple,0,smart,72,20,3.3,5,1
1235,winner,162,60,heavy,ugly,3888,2,4,2,many,Doctor,optimism,positive,android,0,smart,71,15,3.05,10,1
1236,loser,153,71,heavy,ugly,3515,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,54,0,3.35,2,0
1237,winner,173,72,slim,ugly,6581,2,5,1,many,Master,optimism,positive,android,0,stupid,77,17,3.23,9,1
1238,winner,175,54,slim,ugly,5019,1,3,1,many,Bachelor,optimism,positive,apple,0,stupid,58,20,3.62,3,1
1239,winner,151,49,heavy,handsome,3976,3,2,1,many,Bachelor,optimism,positive,android,1,smart,63,19,4.26,1,1
1240,loser,162,68,heavy,ugly,3058,1,2,1,few,highschool,gloomy,passive,android,1,stupid,27,3,0.7,4,0
1241,loser,158,93,heavy,ugly,1781,2,1,0,few,Bachelor,gloomy,passive,android,1,stupid,38,7,0.21,2,0
1242,winner,168,75,heavy,handsome,3283,3,2,3,many,Bachelor,optimism,passive,apple,0,smart,63,17,3.63,5,1
1243,winner,188,75,slim,handsome,9904,4,2,4,many,Doctor,optimism,positive,apple,0,stupid,96,8,4.09,5,1
1244,loser,153,73,heavy,ugly,1342,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,43,10,3.75,0,0
1245,loser,155,83,heavy,ugly,2647,2,2,2,few,Bachelor,gloomy,passive,android,1,stupid,43,8,2.35,3,0
1246,loser,152,86,heavy,ugly,1365,0,0,2,few,highschool,gloomy,passive,android,1,stupid,68,11,3.72,0,0
